file_path,disposition,family,normalized_candidate_path
双均线趋势交叉量化交易策略研究与优化-Dual-Moving-Average-Trend-Crossover-Quantitative-Trading-Strategy-Analysis-and-Optimization.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于均线和移动平均的穿楼锯式止盈止损策略Floor-Crossing-Sawtooth-Profit-Stop-Strategy-Based-on-Moving-Average.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
快慢EMA交叉intraday交易策略Fast-and-Slow-EMA-Cross-Intraday-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
趋势跟踪均线交叉策略Trend-Following-Moving-Average-Crossover-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
多重均线趋势跟踪与动态波动率过滤策略-Multi-EMA-Trend-Following-Strategy-with-Dynamic-Volatility-Filter.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
多重均线交易系统结合动量与成交量确认的量化趋势策略-Multi-Moving-Average-Trading-System-with-Momentum-and-Volume-Confirmation-Quantitative-Trend-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
多时间框架智能资金概念支撑压力动态交易策略-Multi-Timeframe-Smart-Money-Concept-Support-and-Resistance-Dynamic-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于交易量平均价和Stairstep-EMA-的策略Volume-Price-Trend-Reversal-Forex-Trading-Strategy-Based-on-Stairstep-EMA.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双移动平均线稳健交易策略Robust-Dual-Moving-Average-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于动量突破EMA交叉策略Momentum-Breakout-EMA-Crossover-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
平滑型Heikin-Ashi结合SMA交叉趋势跟踪策略-Smoothed-Heikin-Ashi-with-SMA-Crossover-Trend-Following-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双移动平均线交叉策略-Dual-Moving-Average-Crossover-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
Ichimoku均线交叉策略Ichimoku-Moving-Average-Crossover-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于双均线反转交易策略Dual-Moving-Average-Reversal-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
EMA-SAR-中长期趋势跟踪策略-EMA-SAR-Medium-to-Long-Term-Trend-Following-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于不同周期移动平均线交叉策略Moving-Average-Crossover-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
Arnaud-Legoux-Moving-Average-Cross-ALMA.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
DEMA波动率指标策略DEMA-Volatility-Index-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
Supertrend和EMA交叉量化交易策略Supertrend-and-EMA-Crossover-Quantitative-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
多重均线交叉动量风险比优化策略-Multi-EMA-Crossover-Momentum-Strategy-with-Risk-Reward-Optimization.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
动态筛选均线交叉策略的每日趋势判断分析-Dynamic-Filtering-EMA-Cross-Strategy-for-Daily-Trend-Analysis.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
动态加权移动平均线多空策略Dynamic-Weighted-Moving-Average-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
动态均线回撤马丁策略Dynamic-Moving-Average-Retracement-Martin-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
乘法移动平均线双向交易策略Multiplicative-Moving-Average-Dual-direction-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
彩虹移动平均线交易策略Rainbow-Moving-Average-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
金叉动量捕捉策略多重时间框架指数移动平均线交叉系统-Golden-Momentum-Capture-Strategy-Multi-Timeframe-Exponential-Moving-Average-Crossover-System.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
高低指标与均线配合指标策略Aligned-Moving-Average-and-Cumulative-High-Low-Index-Combination-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双指数移动平均线策略Developing-a-2-20-Exponential-Moving-Average-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于EMA和Supertrend结合的多时间框架趋势跟踪策略-Multi-timeframe-Trend-Following-Strategy-Based-on-EMA-and-Supertrend-Combination.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双移动平均线趋势跟踪策略Dual-Moving-Average-Trend-Tracking-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于移动平均线的趋势跟踪策略Trend-Tracking-Strategy-Based-on-Moving-Average.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于EMA交叉的趋势转向交易策略Trend-Reversal-Trading-Strategy-Based-on-EMA-Crossover.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
移动平均envelop通道趋势跟踪策略Moving-Average-Envelop-Channel-Trend-Following-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
木星与土星动能MA交叉过滤策略Jupiter-and-Saturn-Momentum-MA-Crossover-Filtered-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
多时间轴均线系统交易策略Multi-Timeframe-Moving-Average-System-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
多空均衡移动平均趋势跟随策略Multi-factor-Moving-Average-Trend-Following-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
短期均线上穿中长期均线的突破交易策略Short-Term-Medium-Term-and-Long-Term-EMA-Crossover-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
Keltner-Channels-EMA-ATR-Strategy-Keltner通道EMA-ATR策略.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于加权移动平均线交叉的量化交易策略Weighted-Quantitative-Moving-Average-Crossover-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于EMA指标的双线交叉趋势交易策略Dual-EMA-Cross-Trend-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
二项式移动平均趋势策略Binomial-Moving-Average-Trend-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
坚实稳健的移动平均系统策略Solid-Moving-Average-System-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双移动均线反转交易策略Dual-Moving-Average-Reversal-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
自适应移动均线交易策略Adaptive-Moving-Average-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于移动平均线交叉的趋势跟踪策略Moving-Average-Crossover-Trend-Following-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于趋势过滤的快速QQE交叉策略Fast-QQE-Crossover-Trading-Strategy-Based-on-Trend-Filter.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
移动平均交叉多空策略Moving-Average-Crossover-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
云霓双重均线突破策略Cloud-Nebula-Dual-Moving-Average-Breakthrough-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于EMA黄金交叉交易策略EMA-Crossover-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
TrendScalp-FractalBox-3EMA.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
动态马克平均线趋势策略Dynamic-Moving-Average-Trend-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双EMA黄金交叉策略Dual-EMA-Crossover-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于移动平均线和平均真实波动率的趋势追踪策略Trend-Tracking-Strategy-Based-on-Moving-Average-and-Average-True-Range.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
多周期EMA交叉量化交易策略Multi-Period-EMA-Crossover-Quantitative-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
一云多均线交易策略-Ichimoku-Cloud-and-Moving-Average-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于移动平均线的单边开仓策略Single-Side-Entry-Strategy-Based-on-Moving-Average.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
均线黄金交叉短线策略Crossover-EMA-Short-term-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
趋势追踪自动调整移动均线策略Trend-Following-Adaptive-Moving-Average-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
高级指数移动平均动量趋势交易策略-Advanced-EMA-Momentum-Trend-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
多重趋势交叉策略Multi-Trend-Crossover-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
指数移动平均线穿越及上轨突破瞬时意图策略Moving-Average-Crossover-and-Upper-Rail-Breakthrough-Impulse-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
突破均线的趋势追踪策略Breakthrough-Moving-Average-Trend-Tracking-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双重反转动点指数均线策略Reversal-Dynamic-Pivot-Points-Exponential-Moving-Average-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于趋势和均线交叉的多功能量化交易策略Trend-and-Moving-Average-Crossover-Based-Multi-Functional-Algorithmic-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
确认型均线交叉动量策略-Confirmed-SMA-Crossover-Momentum-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双均线波动率自适应交易策略与多级利润优化系统-Dual-EMA-Volatility-Adaptive-Trading-Strategy-with-Multi-Tiered-Profit-Optimization-System.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于双均线区间突破策略Dual-Moving-Average-Range-Breakout-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双均线成交量趋势确认量化交易策略-Dual-EMA-Volume-Trend-Confirmation-Strategy-for-Quantitative-Trading.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
多周期EMA顺势突破交易策略Multiple-Timeframe-EMA-Trend-Following-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
EMA双均线交叉趋势追踪策略EMA-Dual-Moving-Average-Crossover-Trend-Following-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双均线交叉确认策略与量价结合优化模型-Dual-Moving-Average-Crossover-Confirmation-Strategy-with-Volume-Price-Integration-Optimization-Model.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
坎夫曼自适应移动平均趋势跟踪策略Kaufmans-Adaptive-Moving-Average-Trend-Tracking-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于多时间框架TEMA指标交叉的趋势跟踪策略Trend-Following-Strategy-Based-on-Multi-Timeframe-TEMA-Crossover.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双重趋势反转移动平均线组合策略Combo-Trend-Reversal-Moving-Average-Crossover-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
动态趋势识别策略与指数移动平均线和自适应波动阈值-Dynamic-Trend-Identification-Strategy-with-Exponential-Moving-Average-and-Adaptive-Volatility-Threshold.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
移动平均交叉优化策略Optimized-Moving-Average-Crossover-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
平滑海金交叉策略Heiken-Ashi-Crossover-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双EMA黄金交叉止盈策略Dual-EMA-Golden-Cross-Profit-Taking-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于均线的原始趋势跟踪策略ORIGINAL-PRIMITIVE-TREND-TRACKING-STRATEGY-BASED-ON-MOVING-AVERAGE.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
SMA-ATR动态风险回报比趋势跟踪策略-SMA-ATR-Dynamic-Risk-Reward-Trend-Following-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
动态均线趋势跟踪与波动率自适应纳斯达克期货交易策略-Dynamic-EMA-Trend-Following-with-Volatility-Adaptive-Nasdaq-Futures-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双均线金叉死叉趋势追踪策略Dual-Moving-Average-Crossover-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
动态自适应Kaufman移动平均趋势跟踪策略Dynamic-Self-Adaptive-Kaufman-Moving-Average-Trend-Tracking-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
量化策略之MA强弱趋势追踪Quantitative-Strategy-of-MA-Strength-Trend-Tracking.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于趋势平均线的多重反转策略Trend-Reversal-Strategy-Based-on-Multiple-Moving-Averages.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
动态均线趋势交叉策略Dynamic-Moving-Average-Trend-Crossover-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
动量平滑移动平均线与移动平均线交叉策略Momentum-Smooth-Moving-Average-Line-and-Moving-Average-Line-Crossover-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
EMA100与NUPL相对未实现利润量化交易策略-EMA100-and-NUPL-Relative-Unrealized-Profit-Quantitative-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双移动均线趋势跟踪策略Dual-Moving-Average-Trend-Following-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于均线的追踪策略Dual-Moving-Average-Chasing-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
多周期移动平均线通道趋势跟踪策略Multi-Period-Moving-Average-Channel-Trend-Following-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
波动率价格通道均线交易策略Volatility-Price-Channel-Moving-Average-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于EMA交叉的风险管理型多头策略-Long-Entry-on-EMA-Cross-with-Risk-Management-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
均线交叉牛市支撑带策略-EMA-SMA-Crossover-Bull-Market-Support-Band-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
动态达瓦斯箱体突破与均线趋势确认交易系统-Dynamic-Darvas-Box-Breakout-with-Moving-Average-Trend-Confirmation-Trading-System.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
EMA交叉与蜡烛体穿透结合动态买入策略-Dynamic-Buy-Entry-Strategy-Combining-EMA-Crossing-and-Candle-Body-Penetration.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
Dual-SMA-Momentum-Strategy双SMA动量策略.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
Triple-Supertrend-with-EMA-and-ADX.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
Logarithmic-Weighted-Moving-Average-Trading-Strategy-Based-on-Cross-Signal-Analysis-基于对数加权移动平均交叉信号的量化交易策略.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双重珊瑚趋势交叉策略-Dual-Coral-Trend-Crossover-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
均线带趋势策略Moving-Average-Ribbon-Trend-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
动能加权移动平均线双均线交叉策略Dynamic-Momentum-Weighted-Moving-Average-Crossover-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
SuperTrended-Moving-Averages.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
短期长期EMA决策合并策略Merged-Short-Term-and-Long-Term-EMA-Decision-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
动量双均线交易策略Momentum-Dual-Moving-Average-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双移动均线金叉死叉反转策略Dual-Moving-Average-Crossover-Reversal-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双线追踪反转均线系统Dual-Moving-Average-Reversal-Tracking-System.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
DEMA交叉趋势追踪策略DEMA-Crossover-Trend-Following-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
移动均线进场优化策略Moving-Average-Entry-Optimization-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
超级趋势指标DEMA双重趋势追踪策略Dual-Trend-Tracking-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
均线方向调整趋势策略Moving-Average-Directionality-Trend-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
Trade02-阿隆指标MA策略.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于EMA回调的Pullback空头策略Emma-Pullback-Short-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
EMAC指数移动平均线交叉优化策略EMAC-Exponential-Moving-Average-Cross-Optimized-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
EMA-2155200.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
对数移动平均聚合散策略Logarithmic-Moving-Average-Convergence-Divergence-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
多重均线追踪策略与动态仓位管理系统-Multi-EMA-Trend-Following-Strategy-with-Dynamic-Position-Management-System.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
赫斯特未来分界线策略-Hurst-Future-Lines-of-Demarcation-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
多重均线趋势跟踪交易策略-Multi-EMA-Trend-Following-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
多指标趋势跟踪期权交易EMA交叉策略-Multi-Indicator-Trend-Following-Options-Trading-EMA-Cross-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
DEMA快速双指数移动平均策略DEMA-Double-Exponential-Moving-Average-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于多重均线交易策略Multiple-Moving-Average-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
动态通道均线趋势跟踪策略Dynamic-Channel-Moving-Average-Trend-Tracking-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
快慢EMA交叉追踪策略Fast-and-Slow-EMA-Crossover-Trend-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双EMA黄金交叉算法策略Dual-EMA-Golden-Cross-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
尺度移动均线与双布林线动量混合交易系统-Hybrid-Keltner-Channel-EMA-Based-Trading-System-with-ATR-Risk-Management.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
多重移动平均线交叉趋势捕捉策略-Multiple-Moving-Average-Crossover-Trend-Capture-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双EMA黄金交叉交易策略Dual-EMA-Golden-Cross-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双重指数移动平均云交叉自动交易策略Dual-Exponential-Moving-Average-Cloud-Crossover-Automated-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
快速EMA和慢速EMA动量突破策略fast-EMA-and-slow-EMA-Momentum-Breakthrough-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双重均线交叉移动平均策略Dual-Moving-Average-Crossover-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于高低点均线的量化交易策略Quantitative-Trading-Strategy-Based-on-High-Low-Point-Moving-Averages.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
买卖力量弹性移动平均线交易策略Bull-and-Bear-Power-Moving-Average-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
震荡突破均线追踪策略MA-Trendline-Breakthrough-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于移动平均线交叉的趋势追踪策略Trend-Following-Strategy-Based-on-Moving-Average-Crossover.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于双均线波动率跟踪策略Dual-Moving-Average-Volatility-Tracking-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于趋势预测双均线策略Trend-Prediction-Dual-Moving-Average-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
自适应ATR均线交易策略Adaptive-ATR-Moving-Average-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
三重EMA顺势策略Triple-EMA-Momentum-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
跨时间帧移动平均线交易策Multi-Timeframe-Moving-Average-Trend-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于均线交叉的长线追涨策略SMA-Crossover-Bullish-Trend-Following-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于双移动平均线突破策略Dual-Moving-Average-Crossover-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于Stochastic指标的长短交叉策略Stochastic-Crossover-Long-and-Short-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双重均线偏差配合ATR指标的趋势跟随策略Dual-Moving-Average-Deviation-Combined-with-ATR-Indicator-Trend-Following-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于均线和支撑阻力的日本蜡烛快速跳空策略Kana-Candle-Breakout-Strategy-Based-on-Moving-Average-and-Support-Resistance.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
平滑移动平均带策略The-Smooth-Moving-Average-Ribbon-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双均线黄金交叉算法Dual-Moving-Average-Golden-Cross-Algorithm.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双均线通道突破SMA策略Channel-Breakout-SMA-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
200均线VWAPMFI趋势跟踪策略-200-EMA-VWAP-MFI-Trend-Following-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
均线三剑客量化交易策略Triple-Moving-Average-Quantitative-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
跨界短线突破反转5EMA策略Cross-Border-Short-Term-Breakthrough-Reversal-5EMA-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于快慢均线交叉策略Fast-and-Slow-Moving-Averages-Crossover-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
多重均线交叉配合动量指标交易策略-Multi-EMA-Crossover-with-Momentum-Indicators-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于云层突破的双均线动量策略-Cloud-Based-Dual-Moving-Average-Momentum-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双移动均线与超级趋势策略Dual-Moving-Average-and-Supertrend-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于EMA的日内-skillet-商交策略EMA-Intraday-Scalping-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
基于移动平均线交叉和K线形态的比特币scalping策略Bitcoin-Scalping-Strategy-Based-on-Moving-Average-Crossover-and-Candlestick-Patterns.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
移动均线交叉交易策略EMA-Crossover-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
Dual-Moving-Average-Crossover-Tracking-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
双均线智能追踪策略Dual-Moving-Average-Intelligent-Tracking-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
动态突破均线交易策略Dynamic-Moving-Average-Crossover-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
配置化多均线投票交易策略Configurable-Multi-MA-Crossover-Voting-System.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
高级多重趋势确认的EMA供需区域动态套利策略-Advanced-Multi-Trend-Confirmation-EMA-Supply-Demand-Zone-Dynamic-Scalping-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
动态多周期趋势预测结合移动均线过滤策略-Dynamic-Multi-Period-Trend-Prediction-with-Moving-Average-Filter-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
动态均线回拉交易策略Pullback-Trading-Strategy-Based-on-Dynamic-Moving-Average.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
SMART专业量化交易策略SMART-Professional-Quantitative-Trading-Strategy.md,variant_or_duplicate,moving_average_crossover,moving-average-crossover-2026-08-31.md
